 ,E2500init,E2500UC,E2500YR1,E3100init,E3100UC,E3100YR1,DDinit,DDUC,DDYR1,DDYR12,DDYR1re2,DGinit,DGUC,DGYR1,DGYR12,DGYR1re2,DuganYR2,EICPYR1C,EICPYR1F,EICPYR1L,EICPYR2C,EICPYR2F,EICPYR2L,LICinit,LICUC,LICYR1,LICYR12,LICYR1re2,LV1init,LV1UC,LV2init,LV2UC,LV3init,LV3UC,LVYR1,LVYR12,LVYR1re2,M1Ginit,M1GUC,M1GYR1,M2Dinit,M2DUC,M2DYR1,M3Dinit,M3DUC,M3DYR1,NDinit,NDUC,NDYR1,NDYR12,NDYR1re2
f5aad46002b4ce2652bb2fe4f2ec59e5,0,4,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5bdf41990faf72d48004a9d49beb101,0,0,0,0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5c16bbc56d5b11e81ff6209283025d6,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5c79e3178f850d957078383864087f5,0,0,0,0,0,0,4,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5cec065884302a98247520494d3af57,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5d694722640c39457df318b670b3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5d6c4530bc8a9cddd9cf3ae932d6d22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
f5d701254d7c4ce72b2015b8e34d8d6d,0,2,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5ecf61241bd37e40e37cf9f514dfd68,4,0,7,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5f2648d59678e84db47d3c6a3bfd529,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f5f7522e6014cea7a550d523cff908b8,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2
f601190d14a6822dcf8a92c7ad1f4ec8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f604bec7d1d272e923a5b9e1e7b4e9d8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,4,0,0,2,1,0,0,0,0,10,3,0,3,0,0,5
f607d6fc07f61958cb5914f8d05fa4c7,0,0,0,0,0,0,5,0,0,0,0,10,3,12,14,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3
f61f2284124b61c271f515d19cad2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f62fc2ecdbbe62a44688f1b945783d28,10,14,30,0,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f634f4adce2a20eb8a8037bd7cb7d36f,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,9,6,0,6,3,0,0,0,0,0
f64a05e955b73adf3e3861cae5782e82,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
f655da849872cdff89c125475570bed8,0,0,0,0,0,0,5,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6604c00bf5fc91cc43f13ff89775200,0,0,0,0,0,0,2,0,0,0,0,7,0,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,3,0,0,0,2,0,3,2,0,0,0,1,0,0,4,0,0,0,0
f66ee55cdb9829b55ae40b0b4ca91803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f678724adcc5613ee95f12caec8f5de1,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,1,0,0,2,3,6,0,4,0,0,0,0,0,0,0,0,0,0,3,0
f67bdba030312055d8d79393f34c9d2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0
f688de1ff3df859d015ed8f17f0234ee,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f688ef382ee1ded5870f15044f101536,6,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f695c02728e37f18ccdb61b23655eb7c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,9,0,0,0,0,0,0
f6960c3885ed30d0beefea4f3cc184a5,0,0,0,0,0,0,5,0,2,0,3,3,6,11,13,0,3,3,0,5,0,0,0,5,0,0,5,0,0,2,0,6,0,4,5,2,9,0,0,0,0,0,0,0,0,0,2,0,0,0,6
f699cd5cde8dbfaef1c0151ed5c43bfd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,22,1,10,20,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6a5481ea55cb50235cb9ed341195aaf,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,3,10,2,27,9,0,0,0,0,0,0,0,0,5,0,2,0,0,0
f6af8091cdebde0dcf94e6c1ab74a527,0,4,2,0,0,2,27,44,25,3,9,3,21,29,5,15,101,4,26,0,38,94,6,0,2,0,0,1,37,65,17,175,4,64,111,82,117,0,0,0,0,52,0,18,90,87,37,16,4,9,17
f6b749eecf0afb3a34f5c2094c22b2ed,0,7,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0
f6b749f87fe2c005ccf2bfd6e9fdd2b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6bed62fc40738f91066e3fd4517993a,3,0,0,0,0,0,3,0,0,0,0,6,0,2,4,2,0,7,14,0,15,15,22,5,0,0,0,0,17,0,9,2,7,9,6,6,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0
f6c2012fecea428138842c715474b043,0,0,0,0,0,0,3,0,2,0,0,0,2,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,7,0,3
f6c8ff74200e8f4162818e60b785f24b,5,14,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6d07ab1d0132d2a850ac8224f535ee1,0,0,0,0,0,0,0,3,3,5,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6d140309410f92ec79d68b636f4531a,1,8,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6d712a56945846f774c8de863d57d48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6d86901dc67ef34a6f379c89bf9fdb2,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
f6ed4f3cbb0cbe306cb4f83e55d77aac,1,61,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6ef3a43891ac65afc71310d203ed69f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,3,0,0,0,0,0
f6ef80eca994d23fd937a98bac0ed5a0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,641,58,54,442,15,26,0,0,0,0,0
f6f57af6206db52c1f2dda708de853d3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6f6d1431bdd3cc069c30b3ee6cb7f0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,7,2,0,0,0,0,0
f6f7a791889f02b308773d0c85fdd3bc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,4
f70078da8f85baa93e457a4689f50636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,37,14,0,0,0,0,0
f709c1c636fd9b872964ca2d8509e300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
f715dc1fb96368cbd35285820e705a86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0
f715ee6ac74ffe538318bb8e8149521f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,18,0,0,0,0,0,0,0
f71c5ebae6f1ca5045d0459b9def814d,1,0,0,2,3,11,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
f72827ec4cb5fe84e7e3d99ec7aecc48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,12
f72b2d9cff85f8a8d3777ad090b02e0e,27,8,43,58,26,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f72cf2d4500da0b0a262d60f30c4ef3d,0,0,0,0,0,0,2,0,0,0,0,0,3,2,8,7,9,0,0,0,0,0,0,0,4,0,8,0,2,9,2,8,2,7,5,14,8,0,13,7,0,9,2,0,20,7,0,2,3,0,9
f73f34e231ffcaf564c9fe1213d067cc,0,0,1,0,0,0,25,2,1,0,2,6,0,7,0,9,3,0,0,99,3,0,3,43,0,12,15,2,58,2,14,0,19,0,16,11,10,0,0,0,0,0,0,0,0,1,7,0,0,0,1
f73f76859ad5b6afe672769a66f588ee,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
f741b3c51c1e40f05565f736ea33f2c2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
f741dcd86171ce89aabf8dfd2de8ecb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,7,0,0,4,0,6,0,4,0,2,0,3,2,0,0,0,0,0,2,0,0,0,0,4,0,0,0
f752fbc0ba17f058db5e92e8a6c940a4,0,0,0,0,0,0,0,5,0,0,0,0,7,3,5,4,4,2,0,0,2,11,6,0,4,0,2,0,0,0,0,3,0,5,0,8,3,0,3,4,0,11,2,0,2,0,2,0,0,5,2
f7569c17506d1504f3b4a9ab3874294c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,4,0,0,0,0,0
f757114560ed7b927bd1ce8b7eb2fc17,0,0,0,0,0,2,6,2,0,0,0,11,4,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7578f75aefccb88d5e50236b7150796,3,0,8,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f757a1549daae77a2fbe2f82d68709c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,6,2,0,0,0,0,0
f76030883476db5cfe081d77ee471298,0,0,3,0,1,0,0,0,0,0,0,2,0,6,7,3,4,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,5,1,2,0,7,22,7,0,0,0,0,0
f766819ef040edfcdba8c7e6c0ef38e6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,4,6,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f76ae37015231417cc3ad40f834a80f1,0,0,1,0,0,0,3,2,0,3,6,15,8,0,7,26,5,23,23,0,11,10,8,0,0,11,7,0,8,7,4,8,1,8,10,11,10,11,20,6,8,3,10,12,20,23,9,0,0,0,0
f77437dd3e2460b3f79158b24c7c1b15,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7747599eb6670b68f0c44624ecf32ef,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f77909bd2c52988821136fbc7e865972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0
f7812a7b3c75b37e19ad7bcbd639ab8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,10,36,31
f782eb7473feb5f952a7ed3a5f6a6c61,14,3,12,14,7,4,0,0,0,0,0,2,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
f786a8e06321fd0b1840c9dde7107a93,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,7,5,4,0,0,0,0,0,0,0,0,0,0,0,18,3,2,8
f790b1672e2e26773b39ff8827b96149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
f7973eb24a26cb2038dcd2de544894c4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f79e80f1bc5b39c8b21e0872ad66728d,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
f7a4c8d44e561c797bdab95cacf41931,3,0,0,0,0,0,9,10,2,0,0,3,46,25,28,33,25,0,0,0,0,4,0,2,8,0,16,1,9,23,4,32,3,11,5,11,7,10,30,13,5,15,4,23,18,8,4,0,0,0,0
f7a9971e993059c343e5467174cf96c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,2,0,0,0,0,0,0
f7b26f8f87196b9851fd6e1d3f7a306b,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7b4249dbce3d561f8a4c2fbfc1ae8ae,0,0,0,0,0,0,2,10,2,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7babcfbb4efe4301c1a946d61aa82b8,10,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7be8ecad6c0c7cd7accbfb0584bc3c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
f7d8fbeb891b74044d84eb4f02d4f3a1,16,0,7,7,5,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
f7f4ce921047642e109666b28c77f2ae,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7fe437e86650b12557e0089f5bc9d71,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,4,3,0,0,0,0,0
f80021f6c5f06b6b03bfc89bdd825fef,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,4,4,0,2,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,3,3,0,2,0,0,7,1,0,1,0,0,0
f80181af95aed524b4b5011b23f18e12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f80d39e0c6a55b244005f443298ca436,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f80e979962fde4517ff0b89a6775d1e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,4,0,0,16,4,0,0,0,0,0
f81244f282a1b83e8c90605a0e732905,0,0,0,83,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,16,5,9,3,44,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0
f818cb46f01265944965254039f9056f,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,46,20,0,0,0,14,114,33,0,0,0,2,0
f8214c872a739e0acec5d3be7a62e199,24,0,5,23,1,0,19,4,0,0,6,22,7,6,6,11,8,0,0,0,0,0,0,26,0,4,0,0,6,2,4,3,3,6,4,3,2,0,8,0,30,6,35,29,10,16,17,0,8,0,4
f82f5e2ea721601cce9f12c9d9ec411a,28,5,47,32,77,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f82f73ee85b3e3e60dbf443f3feced09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
f831333de59784a0a7655181b34130c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,6
f831762d5574772f5a7dca2105a6cc0f,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
f837e13f9f168b78c0a0d86f974588bf,0,0,0,0,0,0,12,0,0,0,2,3,3,0,3,4,0,5,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2
f83a019b4be585217d941763ea0f707a,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,2,0,2,0,0,1,1,35,0,0,0,0,0,2,0,3,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0
f83d9587ac63df324453589186e71f78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,5,6,0,2,0,2,0,0,0,0,0,0
f840e9b209b0644ca32425893ff691d9,0,0,0,0,0,0,2,6,13,4,6,0,4,7,8,0,26,0,0,0,0,0,0,0,11,7,6,3,0,14,0,7,0,14,5,30,36,0,0,0,0,0,0,0,0,0,0,4,0,0,13
f8437a3af494c3467fd77ef998e61c6e,2,0,0,0,0,0,10,0,192,22,79,61,5,733,1009,242,230,0,0,0,1102,367,506,11,0,759,709,378,57,0,30,7,45,0,358,1032,270,23,2,182,298,59,131,7,8,168,21,10,173,89,595
f84c24340cc2a468781a82a449e1be93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,15,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f857df9efce7006dd016b5649e95c08a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,3,12,7
f858d78785fea9729201f19751434c52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
f85da43f81d36f5f6717e8cb37b7696a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,3,13,6,0,0,0,0,0
f860333d28a4c49dbdfbad5f4ca19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
f86388ba1d8cd102060fb66f80230189,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f86ad722ae51eecc6e4ae11096de04cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,3,0,0,0,0,0
f86b7a411e1b76e555fcea3f6ae4d093,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0
f86d78c2d1729b1aee3dc123a32a5fb4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f87a2938731263fdfd082df3a8558558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
f883f44f8516834c0e5bac269d5fb45f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,3,7,28,105,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,35,4,11,0,0,0,0,0
